"County Name","GEOID","EnviroScreen Score","EnviroScreen Score Percentile","Pollution and Climate Burden Score","Pollution and Climate Burden Score Percentile","Pollution and Climate Burden Scale Value","Health and Social Factors Score","Health and Social Factors Score Percentile","Health and Social Factors Scale Value","Environmental Exposures Score","Environmental Effects Score","Climate Vulnerability Score","Sensitive Populations Score","Demographics Score","Environmental Exposures Score Percentile","Environmental Effects Score Percentile","Climate Vulnerability Score Percentile","Sensitive Populations Score Percentile","Demographics Score Percentile","Ozone","Ozone Percentile","Fine particle pollution","Fine particle pollution Percentile","Lead exposure risk","Lead exposure risk Percentile","Diesel particulate matter (PM)","Diesel particulate matter (PM) Percentile","Traffic proximity & volume","Traffic proximity & volume Percentile","Air toxics emissions","Air toxics emissions Percentile","Other air pollutants","Other air pollutants Percentile","Drinking water regulations","Drinking water regulations Percentile","Noise","Noise Percentile","Wastewater discharge indicator","Wastewater discharge indicator Percentile","Proximity to National Priorities List sites","Proximity to National Priorities List sites Percentile","Proximity to Risk Management Plan sites","Proximity to Risk Management Plan sites Percentile","Proximity to hazardous waste facilities","Proximity to hazardous waste facilities Percentile","Proximity to oil and gas","Proximity to oil and gas Percentile","Proximity to mining locations","Proximity to mining locations Percentile","Impaired streams and rivers","Impaired streams and rivers Percentile","Wildfire risk","Wildfire risk Percentile","Floodplains","Floodplains Percentile","Drought","Drought Percentile","Extreme heat days","Extreme heat days Percentile","Population under 5","Population under 5 Percentile","Population over 64","Population over 64 Percentile","Heart disease in adults","Heart disease in adults Percentile","Asthma hospitalization rate","Asthma hospitalization rate Percentile","Life expectancy","Life expectancy Percentile","Low birth weight","Low birth weight Percentile","Cancer prevalence","Cancer prevalence Percentile","Diabetes prevalence","Diabetes prevalence Percentile","Mental health indicator","Mental health indicator Percentile","Percent people of color","Percent people of color Percentile","Percent less than high school education","Percent less than high school education Percentile","Percent low income","Percent low income Percentile","Percent linguistic isolation","Percent linguistic isolation Percentile","Percent disability","Percent disability Percentile","Housing cost burdened","Housing cost burdened Percentile","area","Justice40","Disproportionately Impacted Community","Total Population"
"Adams County","08001009752",46.36,85.91,55.81,81.27,7.23,58.12,77.02,6.42,47.27,84.94,43.75,45,71.23,58.69,98.8,42.67,60.13,83.35,43.39,7.37,8.49,89.03,0.37,76.22,0.72,97.5,449.21,56.06,0,44.44,0.02,77.98,0.01,13.77,50.46,90.31,0.27,87.95,0.72,99.28,1.75,90.87,1.49,80.54,0,80.54,0,72.94,NA,NA,25.32,49.72,0.02,54.04,74.31,32.51,18,41.95,0.03,19.62,0.13,44.36,2.4,42.82,542.76,37.44,79.4,54.79,8.5,74.06,5.2,27.05,13.2,56.2,9.9,87.92,0.7,93.67,0.16,84.55,0.27,56.63,0.01,53.2,0.16,82.96,0.34,65.99,"Census Tract",NA,NA,3257
"Adams County","08001008536",15.18,16.09,41.82,31.22,5.42,25.39,17.77,2.8,28.67,57.01,52.92,29.2,21.58,17.77,61.57,65.97,24.5,17.93,43.45,8.81,8.73,96.32,0,10.41,0.29,63.77,269.01,41.65,0,44.44,0,22.5,0.01,13.77,44.07,40.59,0,31.89,0.11,70.14,0.26,43.63,0.26,33.47,0.7,82.15,0,72.94,129.07,100,74.94,77.18,0,51.64,74.31,32.51,18.6,60.53,0.07,79.26,0.07,12.89,2.5,45.24,684.23,58.7,NA,NA,4.8,14.9,4.6,15.54,12.6,45.41,5.3,18.52,0.42,76.7,0.07,57.81,0.08,9.55,0,26.4,0.08,32.79,0.15,2.75,"Census Tract",NA,NA,3495
"Adams County","08001008546",20.04,32.59,38.84,22.34,5.03,36.1,38.11,3.99,29.42,44.88,51.65,33.05,39.15,19.14,36.43,63.73,32.43,43.8,43.8,18.01,8.81,98.16,0.01,13.45,0.29,64.73,70.83,17.1,0,44.44,0,22.5,0.01,13.77,44.77,45.56,0,7.37,0.09,58.85,0.27,43.88,0.28,34.67,0.4,81.67,0,72.94,89.54,93.32,30.19,53.48,0.84,67.65,74.31,32.51,18.6,60.53,0.09,87.91,0.07,10.01,2.7,52.82,444.58,23.83,81.3,32.19,9.23,83.26,4.3,11.43,13.7,64.9,5.5,21.34,0.32,63.73,0.1,71.1,0.17,31.88,0.03,76.03,0.06,12.28,0.25,26.72,"Census Tract",NA,NA,3926
"Adams County","08001009206",35.64,69.26,42.56,33.47,5.51,58.58,77.82,6.47,33.21,55.98,47.84,55.84,61.33,24.5,59.25,54.68,81.18,73.1,43.55,11.37,8.84,98.96,0.01,15.85,0.37,76.01,335.99,47.71,0,44.44,0,22.5,0.01,13.77,45.9,55.24,0,15.08,0.14,77.74,1.36,85.59,0.23,31.31,0,80.54,0,72.94,89.54,93.32,27.95,51.56,0,51.64,74.31,32.51,18.6,60.53,0.09,93.84,0.12,38.19,3.2,69.27,751.1,66.51,79.3,55.63,7.24,55.15,5.4,31.16,13.1,54.35,7.6,61.51,0.49,81.99,0.1,71.02,0.27,55.34,0.01,51.5,0.1,45.32,0.36,70.77,"Census Tract",NA,NA,2340
"Adams County","08001009751",58.86,97.2,60.68,91.83,7.86,67.85,90.87,7.49,53.44,85.62,50.22,47.7,88.01,73.5,99.36,59.97,65.25,97.68,43.82,18.41,8.33,82.23,0.31,71.66,0.61,95.25,2572.19,96.73,0,44.44,0.01,67.41,0.01,13.77,49.26,86.15,1.28,96.01,0.3,93.51,1.14,82.15,1.5,81.1,0,80.54,0,72.94,97.63,96.01,23.24,46.92,26.2,99.44,74.31,32.51,18,41.95,0.03,18.41,0.09,21.7,2.1,31.53,711.97,61.67,72.3,97.3,10.19,89.87,5.1,24.72,16.4,91.3,9.4,83.33,0.59,88.55,0.23,92.23,0.52,91.75,0.09,92.47,0.14,76.41,0.44,87.77,"Census Tract",TRUE,NA,3944
"Adams County","08001008709",61.56,98.56,57.53,85.67,7.45,74.86,96.64,8.26,49.55,84.57,46.46,59.66,90.05,64.93,98.48,50.68,87.03,98.88,43.08,4,8.82,98.24,0.49,83.67,0.55,92.75,483.39,59.33,0.08,87.51,0.12,93.51,0.01,13.77,49.69,88.23,0.02,58.75,0.6,98.8,6.13,99.84,3.25,97.36,0,80.54,0,72.94,89.54,93.32,12.54,33.07,4.82,89.51,74.31,32.51,18.2,48.44,0.07,67.73,0.12,34.51,2.3,39.68,1045.83,87.6,76.8,79.91,8.91,79.25,4.9,20.45,17.1,94.04,12,96.78,0.78,97.84,0.37,99.12,0.58,95.95,0.11,94.09,0.13,72.62,0.41,83.89,"Census Tract",TRUE,NA,7668
"Boulder County","08013013506",28.32,53.88,48.76,57.41,6.31,40.63,46.76,4.48,40.4,63.3,50.93,38.91,42.34,38.27,74.7,61.57,47.16,48.36,45.45,56.04,7.78,63.17,0.01,13.05,0.23,48.63,245.84,38.95,0,44.44,0,22.5,0.25,77.34,44.36,42.35,NA,NA,0.03,38.19,0.54,63.73,0.64,55.64,0,80.54,0,72.94,83.06,80.82,17.26,39.55,0,51.64,169.03,38.03,19,86.63,0.06,52.68,0.19,74.22,2.5,45.24,490.12,29.39,82.9,14.42,6.25,38.16,6.4,52.98,11.8,32.61,6.5,41.38,0.25,52.44,0.06,51.08,0.17,32.28,0.01,41.54,0.11,57.75,0.25,27.77,"Census Tract",NA,NA,4561
"Boulder County","08013013508",16.96,21.54,51.04,66.77,6.61,23.24,13.61,2.57,43.79,61.47,55.11,26.32,20.16,48.76,69.74,69.42,19.22,16.01,45.3,52.6,7.9,66.77,0.02,25.94,0.23,48.07,123.41,24.47,0,51.16,0,36.51,0.25,77.34,43.65,38.27,0,44.45,0.04,38.59,0.79,74.14,0.53,50.92,8.7,86.87,0,72.94,83.06,80.82,30.65,54.2,0,51.64,169.03,38.03,19,86.63,0.07,69.66,0.12,39.63,1.8,20.65,393.92,18.6,83.3,12.47,5.59,25.44,6.1,46.78,10.9,19.16,5.4,20.13,0.22,45.48,0.03,27.3,0.08,9.22,0.01,51.01,0.05,6.79,0.22,16.92,"Census Tract",NA,NA,7376
"Boulder County","08013061400",14.1,12.81,47.08,49.88,6.1,20.95,10.17,2.31,37.5,61.92,51.42,12.73,29.18,31.63,70.94,62.61,3.6,28.18,46.56,81.18,7.55,57.17,0,9.13,0.19,40.58,77.45,18.25,0,44.44,0,31.55,0.25,77.34,44.42,43.07,0.01,54.07,0.24,91.43,0.19,33.23,0.32,38.75,0,80.54,0,72.94,89.54,93.32,60.25,71.26,0.28,61.49,169.03,38.03,18,41.95,0.06,56.04,0.07,11.29,1.1,4.6,304.15,11.19,NA,NA,6.06,34.39,4.4,12.96,10,8.53,4.2,5.56,0.33,65.25,0.03,30.98,0.16,30.74,0.02,67.94,0.03,1.94,0.37,75.38,"Census Tract",NA,NA,3995
"Denver County","08031006701",14.6,14.33,52.58,72.06,6.81,19.43,7.61,2.14,55.32,45.04,54.64,12.37,26.49,77.26,36.99,68.86,3.28,24.58,45.09,46.28,7.98,68.86,0.01,20.9,0.51,90.66,5619.77,99.75,0,44.44,0,22.5,0.58,97.6,48.61,82.63,0,19.67,0.08,54.68,0.15,24.82,0.59,53.24,0,80.54,0,72.94,NA,NA,15.15,36.75,0,51.64,263.79,61.09,18.8,76.86,0.04,27.38,0.05,5.52,1.1,4.6,578.54,43.96,82.4,18.33,6.67,46.03,4.2,9.26,11.3,25.12,3.1,1.13,0.19,34.51,0.01,6.33,0.15,26.62,0.01,37.17,0.07,23.67,0.35,67.61,"Census Tract",NA,NA,4080
"Denver County","08031000102",35.13,68.53,63.07,95.2,8.17,38.96,43.63,4.3,61.32,80.43,49.22,40.56,37.37,89.75,95.04,57.33,50.92,40.43,43.78,17.69,8.27,79.98,0.68,92.79,0.63,95.81,1582.99,90.67,0,53.16,0,22.5,0.58,97.6,51.57,92.07,0.16,82.67,0.23,90.31,0.68,70.54,1.88,87.51,0,80.54,0,72.94,NA,NA,20.83,44.36,0,51.64,263.79,61.09,18,41.95,0.08,87.59,0.13,39.79,2.1,31.53,646.47,53.22,78.5,65.02,7.03,51.88,5.6,35.51,10.7,16.1,5.7,26.33,0.31,62.53,0.02,18.41,0.18,35.76,0,24.7,0.1,48.63,0.31,55.06,"Census Tract",NA,NA,3491
"Denver County","08031000202",56.29,95.84,60.82,92.15,7.88,64.74,87.35,7.15,63.51,81.31,34.96,52.03,77.45,93.43,95.68,18.01,73.98,88.31,43.23,5.52,8.45,87.43,0.7,94.08,0.74,98.95,2140.37,94.84,0.01,67.65,0,61.17,0.58,97.6,55.16,97.6,0.07,69.93,0.51,97.6,1.44,87.11,1.59,82.71,0,80.54,0,72.94,NA,NA,2.17,11.29,0,51.64,263.79,61.09,18,41.95,0.04,32.59,0.14,47.16,2.1,31.53,1116.16,89.94,74.7,91.53,8.43,72.97,5,21.98,13.3,57.57,8.7,75.93,0.56,86.47,0.21,91.03,0.32,66.91,0.03,73.12,0.15,81.34,0.35,68.91,"Census Tract",NA,NA,4006
"Denver County","08031000301",39.46,75.34,60.6,91.59,7.85,45.54,56.12,5.03,62.65,78.92,38.2,40.05,51.04,92.15,93.19,26.42,49.8,60.45,43.78,17.77,8.25,78.86,0.76,95.84,0.64,95.89,777.24,77.09,0.01,71.5,0,22.5,0.58,97.6,53.49,95.36,0.11,77.9,0.2,88.47,0.55,64.45,2.31,92.55,0,80.54,0,72.94,NA,NA,3.7,16.09,0,51.64,263.79,61.09,18,41.95,0.07,71.42,0.13,41.95,2.3,39.68,645.48,52.98,79.8,48.65,6.29,38.91,6.2,48.31,10.8,17.47,5.7,26.33,0.24,48.44,0.07,58.45,0.18,35.6,0.05,81.86,0.14,76.25,0.25,28.1,"Census Tract",NA,NA,5869
"Denver County","08031000302",19.76,30.98,58.49,87.51,7.57,23.64,14.49,2.61,62.99,76.14,31.84,28.16,19.11,92.79,90.95,12.65,22.5,14.17,43.98,21.78,8.17,75.9,0.69,93.51,0.66,96.05,648.44,69.8,0.01,71.5,0,22.5,0.58,97.6,53.7,95.92,0.05,67.33,0.17,83.75,0.52,62.93,2.47,93.43,0,80.54,0,72.94,NA,NA,0,7.77,0,51.64,263.79,61.09,18,41.95,0.05,39.07,0.11,30.26,2.2,36.37,510.88,32.13,80.3,43.72,5.41,22.68,5.7,37.52,10.5,13.61,5.1,15.94,0.2,38.19,0.02,15.05,0.21,42.56,0,24.7,0.04,2.91,0.25,27.69,"Census Tract",NA,NA,4587
"Boulder County","08013061300",5.21,1.28,47.65,52.76,6.17,7.65,1.2,0.84,37.85,65.82,49.07,9.64,5.67,32.59,79.5,56.85,2.4,1.36,46.55,81.1,7.55,57.09,0,11.85,0.2,41.79,71.67,17.27,0,44.44,0,24.58,0.25,77.34,44.97,47.72,0.02,57.02,0.24,91.27,0.25,42.27,0.41,44.36,0,80.54,0,72.94,89.54,93.32,22.32,45.72,2.52,79.5,169.03,38.03,18,41.95,0.06,57.65,0.05,5.36,1.3,7.66,357.44,15.22,NA,NA,3.15,3.01,5.2,27.05,9.3,3.7,4.4,6.84,0.18,33.87,0.01,12.01,0.05,2.91,0.01,33.93,0.02,0.16,0.17,5.1,"Census Tract",NA,NA,3336
"Boulder County","08013013212",27.92,52.84,58.39,87.43,7.56,33.44,33.23,3.69,52.96,69.04,58.61,25.72,41.17,72.06,83.67,75.26,18.01,46.28,46.04,68.86,7.46,54.84,0.02,31.87,0.18,38.73,309.12,45.74,0.01,61.73,0.01,66.77,0.25,77.34,44.99,48.2,0.01,53.38,0.04,41.63,0.97,78.94,3.11,97.12,0,80.54,0,72.94,81.12,74.68,47.83,66.37,0,51.64,169.03,38.03,19.6,90.55,0.05,48.6,0.16,56.93,1.8,20.65,436.31,22.95,79.8,48.65,3.13,2.85,6.7,58.94,10.8,17.47,5.7,26.33,0.23,47.16,0.04,39.39,0.15,28.4,0.01,49.8,0.09,42.16,0.29,43.97,"Census Tract",NA,NA,4533
"Boulder County","08013013507",34.22,66.93,53.63,75.98,6.95,44.64,53.56,4.93,51.41,61.98,49.73,35.61,53.66,68.61,71.1,59.01,37.87,63.65,45.44,55.72,7.81,64.21,0.02,27.78,0.24,54.03,259.9,40.43,0.01,66.45,0,49.72,0.25,77.34,44.71,45.24,0,41.59,0.04,39.31,0.94,78.3,1.26,75.34,0,80.54,0,72.94,NA,NA,14.81,35.95,0,51.64,169.03,38.03,19,86.63,0.06,63.57,0.16,56.45,1.8,20.65,468.27,26.73,NA,NA,5.53,24.27,5.9,41.87,12.1,37.2,6.1,34.54,0.34,66.13,0.11,72.62,0.27,56.39,0.01,54.09,0.1,45.56,0.26,35.79,"Census Tract",NA,NA,3416
"Weld County","08123002007",28.6,54.52,52.99,73.82,6.86,37.76,41.23,4.17,53.53,50.03,54.85,37.17,38.35,73.58,46.84,69.02,41.87,42.19,45.18,48.04,8.25,78.94,0.13,57.65,0.24,54.51,45.41,13.42,0.12,89.27,0.02,78.14,0.39,85.67,43.6,37.79,1.11,95.49,0.06,46.28,0.1,15.05,0.12,20.74,110.3,92.79,0,72.94,87.92,84.05,73.29,76.7,16.92,98.48,57.45,24.74,18.2,48.44,0.07,67.57,0.11,32.99,3.1,66.37,439.21,23.35,82.3,18.98,5.82,29.37,6.1,46.78,12.4,41.63,6.2,36.15,0.24,49.48,0.09,65.89,0.19,37.3,0,25.26,0.08,28.76,0.27,36.03,"Census Tract",NA,NA,6611
"Weld County","08123001907",44.33,82.79,58.85,87.83,7.62,52.69,69.02,5.82,58.56,65.55,52.75,56.46,48.92,84.39,78.94,65.73,82.15,57.49,43.74,16.73,8.58,92.47,0.37,76.14,0.19,40.26,669.73,70.95,1.94,98.16,0.32,97.12,0.39,85.67,41.58,29.46,2.02,97.23,0.04,40.91,0.25,41.71,0.56,52.44,522.7,97.04,5.6,93.92,NA,NA,56.14,69.98,0,51.64,57.45,24.74,19,86.63,0.07,78.3,0.15,52.28,3.9,85.32,594.92,46.54,79.7,50.42,5.84,29.96,6.5,54.67,13.4,59.26,8.5,73.35,0.44,78.46,0.19,88.87,0.19,36.73,0.05,83.81,0.12,61.15,0.2,10.45,"Census Tract",NA,NA,2965
"Weld County","08123002014",31.67,61.73,50.18,63.17,6.5,44.15,52.6,4.87,46.43,57.81,50.04,50.72,37.59,56.77,63.33,59.49,72.14,40.83,44.38,32.75,8.55,91.11,0.23,65.97,0.24,52.17,56.46,15.38,0.01,64.53,0,28.18,0.39,85.67,44.07,40.75,NA,NA,0.04,39.07,0.23,40.03,0.63,55.08,74.7,91.51,1,81.91,NA,NA,65.69,74.22,2.84,81.43,57.45,24.74,18,41.95,0.07,68.13,0.15,53.24,4.2,89.68,651.27,54.11,77.6,73.12,4.35,9.87,7.6,76.49,12.3,40.5,7.3,56.44,0.26,54.04,0.04,41.23,0.12,19.09,0,24.7,0.11,54.68,0.3,49.07,"Census Tract",NA,NA,2172
"Weld County","08123002203",17.05,21.78,52.2,70.86,6.76,22.84,13.13,2.52,46.59,58.9,56.74,30.33,15.36,56.93,65.33,72.86,27.38,10.25,43.77,17.21,7.89,66.45,0.1,53.08,0.2,41.55,64.82,16.53,2.08,98.4,0.34,97.2,0.39,85.67,41.82,30.26,0.85,94.19,0.02,17.13,1.39,86.31,1.23,74.7,258.3,95.44,0,72.94,41.21,33.94,29.08,52.6,5.64,91.91,57.45,24.74,19,86.63,0.06,65.49,0.11,29.94,3.4,74.52,665.4,55.96,81.4,29.77,1.72,1.17,6.7,58.94,12,35.75,6.2,36.15,0.05,2.16,0.03,25.86,0.09,10.52,0,24.7,0.07,23.26,0.27,38.87,"Census Tract",NA,NA,2861
"Weld County","08123002209",22.21,38.75,53.08,74.38,6.87,29.27,24.9,3.23,44.87,62.85,59.71,31.55,27,52.04,73.42,77.58,29.38,25.3,43.75,16.89,8.08,72.7,0.09,51.56,0.24,52.9,30.39,9.98,0.77,96.16,0.37,97.52,0.39,85.67,40.88,27.46,0.05,67.5,0.02,23.7,1.68,90.15,1.49,80.62,387.5,96.4,3.1,89.11,46.82,38.79,44.77,64.37,5.83,92.15,57.45,24.74,19,86.63,0.09,92.71,0.19,72.54,4.6,93.15,537.91,36.8,88.5,0.37,6.45,42.01,8.4,87.68,11,20.69,6.8,47.34,0.11,13.53,0.05,47.24,0.06,5.34,0.03,68.5,0.09,39.18,0.28,42.27,"Census Tract",NA,NA,2622
"Weld County","08123002101",36.34,70.14,52.67,72.3,6.82,48.26,61.41,5.33,50.6,53.8,55.69,50.23,46.28,67.09,54.68,70.7,70.54,53.32,43.92,20.5,8.35,82.95,0.1,53.48,0.22,46.38,134.6,26.6,0.86,96.4,0.27,96.4,0.39,85.67,39.56,24.34,0.2,85.44,0.02,31.47,0.28,45.16,0.1,19.54,1408.6,98.32,2.1,86.23,73.68,64.87,32.11,55.8,1.84,75.02,57.45,24.74,20,92.87,0.07,68.53,0.12,34.91,2.9,60,739.79,65.38,78.6,63.81,7.18,54.23,5.3,29.23,13.9,67.31,6,31.88,0.3,60.29,0.11,73.18,0.18,35.92,0.01,49.55,0.09,40.79,0.25,30.69,"Census Tract",NA,NA,10099
"Weld County","08123002102",19.83,31.39,52.1,70.62,6.75,26.62,19.62,2.94,48.5,61.09,50.3,38.4,14.85,62.21,68.86,60.29,45.24,9.53,44.23,28.98,8.26,79.58,0.13,57.89,0.21,45.01,46.6,13.58,0.73,95.76,0.19,95.2,0.39,85.67,39.27,23.3,0.1,76.86,0.02,32.59,0.68,70.46,0.2,27.3,864,97.76,3,88.79,81.88,75.97,18.62,41.31,1.03,69.18,57.45,24.74,19.6,90.55,0.07,73.26,0.15,52.84,3.5,77.5,632.43,50.97,84,7.81,5.85,30.21,6.3,50.32,11.9,34.22,5.9,29.23,0.17,29.94,0.03,30.42,0.07,7.61,0.01,53.04,0.07,21.16,0.14,1.38,"Census Tract",NA,NA,13140
"Douglas County","08035013901",13.75,12.17,37.1,18.09,4.8,25.92,18.17,2.86,28.22,43.98,47.99,27.45,24.39,17.45,34.35,55,21.38,21.38,46.21,73.1,7.06,46.68,0,8.65,0.13,30.52,54.65,14.98,0.01,62.29,0,22.5,0.02,18.98,42.12,31.63,0.08,72.53,0.08,56.12,0.1,15.37,0.28,35.39,0,80.54,0,72.94,25.67,24.46,125.16,84.71,1.06,69.58,51.29,18.57,18.2,48.44,0.04,24.74,0.18,68.61,3.1,66.37,571.47,42.35,87.1,1.21,6.42,41.76,6.9,63.61,11,20.69,5.8,27.94,0.19,34.35,0.02,23.46,0.08,8.66,0.01,40,0.08,31.26,0.24,24.13,"Census Tract",NA,NA,7807
"Douglas County","08035014109",10.09,4.4,40.48,26.98,5.24,17.44,4.4,1.92,40.02,48.25,33.64,22.38,12.49,37.39,43.55,15.53,12.97,6.24,46.43,78.54,7.32,51.48,0,8.65,0.32,70.53,517.52,62.03,0.01,64.85,0,22.5,0.02,18.98,46.5,62.21,0,11.35,0.07,48.28,0.18,31.22,0.89,64.93,0,80.54,0,72.94,89.54,93.32,26.09,50.36,0,51.64,51.29,18.57,17.2,26.5,0.03,18.57,0.32,98.32,3.6,80.08,427.78,21.98,85.4,3.63,6.06,34.39,8.9,92.83,8.7,1.05,6.2,36.15,0.1,10.25,0.02,19.14,0.03,1.05,0.02,55.22,0.11,54.28,0.18,6.15,"Census Tract",NA,NA,2882
"Douglas County","08035014110",22.89,40.67,44.81,41.71,5.8,35.73,37.71,3.94,54.05,36.86,34.3,40.69,30.77,74.46,21.54,16.57,51.24,30.74,46.27,74.94,7.43,53.72,0.01,20.18,0.37,76.89,2475.34,96.48,0.01,64.85,0.01,72.46,0.02,18.98,47.53,73.26,0,7.89,0.06,46.52,0.17,27.22,0.99,68.37,0,80.54,0,72.94,0,23.06,30.89,54.44,0,51.64,51.29,18.57,17.2,26.5,0.08,87.11,0.13,40.35,2,27.74,517.94,33.09,80.8,38.14,10.66,92.97,6.2,48.31,11.2,23.43,5.6,23.59,0.28,57.41,0.01,12.57,0.13,21.12,0.01,48.34,0.06,14.38,0.39,80.16,"Census Tract",NA,NA,5716
"Douglas County","08035014112",10.08,4.32,37.89,20.1,4.91,18.62,6.57,2.06,39.49,33.57,39.01,26.48,10.76,36.03,16.57,28.58,19.62,4.56,46.26,74.38,7.37,52.76,0,8.65,0.33,71.74,834.93,79.13,0,44.44,0,23.94,0.02,18.98,46.35,60.13,0,8.41,0.05,44.44,0.13,18.98,0.5,50.04,0,80.54,0,72.94,0,23.06,43.76,63.89,1.59,73.66,51.29,18.57,17.2,26.5,0.06,61.17,0.14,46.6,2.5,45.24,521.5,34.06,82.4,18.33,4.08,7.53,6.5,54.67,10.1,9.58,5.4,20.13,0.13,19.14,0,3.36,0.1,12.86,0,24.7,0.08,29.24,0.15,2.59,"Census Tract",NA,NA,3913
"Denver County","08031000401",39.87,75.98,55.38,80.3,7.17,50.36,64.69,5.56,56.05,77.59,31.84,39.9,60.81,78.78,92.31,12.65,49.4,72.46,43.37,7.13,8.39,84.63,0.84,98.48,0.7,96.94,430.76,54.5,0,44.44,0,41.23,0.58,97.6,54.99,97.36,0.02,57.89,0.42,95.84,1.09,81.43,1.57,82.23,0,80.54,0,72.94,NA,NA,0,7.77,0,51.64,263.79,61.09,18,41.95,0.07,79.58,0.11,33.15,1.4,10,897.8,80.43,77.7,72.19,5.9,31.38,4.8,18.44,12.8,48.71,7.5,59.42,0.47,80.06,0.14,81.43,0.28,57.69,0.03,71.98,0.13,68.26,0.25,27.37,"Census Tract",NA,NA,3601
"Douglas County","08035014113",12.73,9.85,37.6,19.14,4.87,23.68,14.65,2.61,41.16,36.92,31.16,23.85,23.51,41.15,21.62,11.29,15.21,20.26,46.24,73.82,7.37,53,0,8.65,0.33,71.5,952.09,82.32,0.01,61.49,0,26.58,0.02,18.98,45.87,54.84,0,10.49,0.05,43.55,0.13,19.86,0.46,47.56,0,80.54,0,72.94,NA,NA,15.53,37.07,0,51.64,51.29,18.57,17.2,26.5,0.04,25.22,0.09,23.14,2.1,31.53,394.11,18.68,81.5,27.72,5.81,29.21,5.7,37.52,10.6,14.98,5.1,15.94,0.25,50.84,0.05,44.76,0.1,14.64,0.03,73.2,0.05,8,0.19,8.66,"Census Tract",NA,NA,3179
"Douglas County","08035014114",15.57,17.29,43.44,35.55,5.63,25.07,16.81,2.77,46.88,41.67,38.35,34.34,15.81,57.81,29.62,26.9,34.67,10.57,46.07,69.5,7.46,54.76,0.03,33.55,0.36,75.6,158.61,29.87,0.01,70.14,0,37.23,0.02,18.98,47.92,76.54,0,23.05,0.05,44.12,0.17,28.58,0.64,55.4,0,80.54,0,72.94,0,23.06,34.4,57.57,1.97,76.3,51.29,18.57,17.2,26.5,0.07,75.66,0.11,32.11,2.3,39.68,919.57,81.88,78.8,60.84,4.23,8.62,5.6,35.51,11.4,26.49,5.2,17.07,0.18,32.91,0.01,8.25,0.08,9.95,0.01,35.71,0.05,6.46,0.24,25.02,"Census Tract",NA,NA,3507
"Denver County","08031000501",22.76,40.35,59,88.31,7.64,26.98,20.5,2.98,59.13,75.71,42.02,28.68,25.28,85.75,90.63,36.99,23.3,22.82,44.06,24.5,8.12,73.66,0.83,98.16,0.7,97.1,440.62,55.4,0,44.44,0,22.5,0.58,97.6,53.35,95.04,0.02,58.49,0.19,86.23,0.7,71.1,2.01,89.43,0,80.54,0,72.94,NA,NA,3.71,16.33,0,51.64,263.79,61.09,18.6,60.53,0.06,62.13,0.15,52.36,2.1,31.53,520.91,33.82,79.4,54.79,3.87,6.03,6.1,46.78,10.2,10.39,5.6,23.59,0.24,49.88,0.05,44.84,0.12,20.47,0,24.7,0.07,18.17,0.21,12.71,"Census Tract",NA,NA,2183
"Denver County","08031000502",49.73,89.91,57.64,85.83,7.46,60.35,81.02,6.66,59.6,76.47,34.9,51.79,68.91,87.11,91.19,17.85,73.34,80.62,43.77,17.53,8.21,77.42,0.6,89.35,0.74,98.55,449.9,56.14,0,44.44,0,33.23,0.58,97.6,55.63,98.08,0.02,58.84,0.22,89.19,1.06,80.78,1.46,80.3,0,80.54,0,72.94,NA,NA,0,7.77,0,51.64,263.79,61.09,18.6,60.53,0.08,82.23,0.14,45.24,2.2,36.37,841.55,76.49,78.5,65.02,5.95,32.3,6.1,46.78,12.3,40.5,7.8,65.06,0.34,65.97,0.11,72.86,0.35,71.68,0.06,83.89,0.17,86.67,0.28,42.75,"Census Tract",NA,NA,6006
"Denver County","08031000600",31.92,62.21,60.95,92.47,7.89,36.64,39.55,4.04,63.79,74.33,41.88,16.51,56.77,94,88.63,36.27,5.44,68.05,43.55,11.21,8.29,80.62,0.27,69.58,0.75,99.19,3064.98,97.87,0,44.44,0.01,66.29,0.58,97.6,56.98,99.6,0.04,64.82,0.23,90.39,1.16,82.47,1.31,76.78,0,80.54,0,72.94,55.12,57.54,2.89,13.93,3.76,86.15,263.79,61.09,18,41.95,0.07,68.05,0.04,2.8,1,3.31,668.76,56.28,80.9,37.12,7.47,59.5,3.2,2.66,12,35.75,4.9,12.24,0.34,67.41,0.12,75.98,0.32,66.26,0.1,93.36,0.06,16.64,0.34,63.48,"Census Tract",NA,NA,3490
"Bent County","08011966700",30.33,58.85,30.41,5.92,3.94,69.78,93.35,7.7,23.43,29.37,45.4,67.51,72.05,10.81,11.05,47.8,94.16,84.23,41.6,1.44,5.3,13.61,0.53,86.31,0.03,12.8,56.76,15.71,0.28,93.19,0.1,92.39,0.22,71.9,33.26,10.09,0.01,53.29,0.01,2.64,0.67,69.74,0.01,3.6,71.2,91.27,13.4,98.64,68.28,59.16,50.16,67.65,0,51.64,3088.85,82.07,16.6,14.81,0.04,30.26,0.22,83.19,10.8,100,781.48,69.73,78,69.02,7.36,57.57,6.2,48.31,16.1,89.29,12,96.78,0.31,61.73,0.13,78.7,0.57,95.47,0.02,56.68,0.26,98.38,0.31,54.09,"Census Tract",TRUE,NA,5787
